"pattern_id","cluster"
1,1
6,1
32,1
57,1
67,1
71,1
73,1
82,1
90,1
100,1
120,1
132,1
147,1
151,1
164,1
174,1
179,1
216,1
260,1
298,1
345,1
350,1
357,1
543,1
647,1
656,1
812,1
823,1
932,1
1193,1
1215,1
1261,1
1294,1
1417,1
1472,1
1700,1
1828,1
2200,1
2206,1
2608,1
2613,1
2615,1
2685,1
2695,1
2722,1
2872,1
2909,1
3021,1
3581,1
3796,1
3801,1
3852,1
3861,1
4422,1
4601,1
4746,1
4902,1
5200,1
5312,1
5506,1
5550,1
5573,1
5655,1
5740,1
5869,1
5982,1
5987,1
6335,1
6380,1
6544,1
6902,1
7020,1
7032,1
7581,1
7801,1
8188,1
8236,1
8515,1
8686,1
8694,1
8989,1
8998,1
9027,1
9176,1
9288,1
9336,1
9341,1
9356,1
9358,1
9427,1
9438,1
9595,1
9626,1
9886,1
9962,1
10060,1
10206,1
10288,1
10378,1
10712,1
10795,1
11263,1
11306,1
11423,1
11490,1
11516,1
11827,1
11831,1
11954,1
13068,1
13376,1
13524,1
13834,1
14084,1
14278,1
14368,1
14483,1
14758,1
14810,1
15430,1
15642,1
15997,1
16056,1
16434,1
16951,1
17332,1
17377,1
18281,1
18981,1
19192,1
19260,1
19264,1
19550,1
19678,1
19807,1
20220,1
20415,1
20524,1
20744,1
20801,1
20926,1
20960,1
21118,1
21257,1
21263,1
21268,1
21399,1
21791,1
21817,1
21865,1
21886,1
22457,1
22640,1
22652,1
22786,1
22835,1
23138,1
23440,1
23498,1
23738,1
23812,1
24251,1
24458,1
24572,1
25312,1
26344,1
26424,1
26695,1
26710,1
27012,1
27050,1
27283,1
27494,1
27622,1
28270,1
28349,1
28437,1
29152,1
29304,1
29353,1
29487,1
29721,1
29931,1
30028,1
30139,1
30617,1
30984,1
31019,1
31037,1
31216,1
31530,1
31624,1
