"cluster","expert","vol_cluster","vol_expert","vol_common","pct_cluster_covered","pct_expert_covered","jaccard"
"cluster_1","Early Adopter",5,0,0,0,0,0
"cluster_1","Uninterested",5,0,0,0,0,0
"cluster_1","Homo Economicus",5,0,0,0,0,0
"cluster_1","Fearful",5,0,0,0,0,0
"cluster_1","Stubborn",5,0,0,0,0,0
"cluster_1","Influencer",5,0,0,0,0,0
"cluster_1","Careful",5,0,0,0,0,0
"cluster_1","Activist",5,0,0,0,0,0
"cluster_2","Early Adopter",9,0,0,0,0,0
"cluster_2","Uninterested",9,0,0,0,0,0
"cluster_2","Homo Economicus",9,0,0,0,0,0
"cluster_2","Fearful",9,0,0,0,0,0
"cluster_2","Stubborn",9,0,0,0,0,0
"cluster_2","Influencer",9,0,0,0,0,0
"cluster_2","Careful",9,0,0,0,0,0
"cluster_2","Activist",9,0,0,0,0,0
"cluster_3","Early Adopter",2,0,0,0,0,0
"cluster_3","Uninterested",2,0,0,0,0,0
"cluster_3","Homo Economicus",2,0,0,0,0,0
"cluster_3","Fearful",2,0,0,0,0,0
"cluster_3","Stubborn",2,0,0,0,0,0
"cluster_3","Influencer",2,0,0,0,0,0
"cluster_3","Careful",2,0,0,0,0,0
"cluster_3","Activist",2,0,0,0,0,0
"cluster_4","Early Adopter",6,0,0,0,0,0
"cluster_4","Uninterested",6,0,0,0,0,0
"cluster_4","Homo Economicus",6,0,0,0,0,0
"cluster_4","Fearful",6,0,0,0,0,0
"cluster_4","Stubborn",6,0,0,0,0,0
"cluster_4","Influencer",6,0,0,0,0,0
"cluster_4","Careful",6,0,0,0,0,0
"cluster_4","Activist",6,0,0,0,0,0
"cluster_5","Early Adopter",6,0,0,0,0,0
"cluster_5","Uninterested",6,0,0,0,0,0
"cluster_5","Homo Economicus",6,0,0,0,0,0
"cluster_5","Fearful",6,0,0,0,0,0
"cluster_5","Stubborn",6,0,0,0,0,0
"cluster_5","Influencer",6,0,0,0,0,0
"cluster_5","Careful",6,0,0,0,0,0
"cluster_5","Activist",6,0,0,0,0,0
"cluster_6","Early Adopter",6,0,0,0,0,0
"cluster_6","Uninterested",6,0,0,0,0,0
"cluster_6","Homo Economicus",6,0,0,0,0,0
"cluster_6","Fearful",6,0,0,0,0,0
"cluster_6","Stubborn",6,0,0,0,0,0
"cluster_6","Influencer",6,0,0,0,0,0
"cluster_6","Careful",6,0,0,0,0,0
"cluster_6","Activist",6,0,0,0,0,0
"cluster_7","Early Adopter",1,0,0,0,0,0
"cluster_7","Uninterested",1,0,0,0,0,0
"cluster_7","Homo Economicus",1,0,0,0,0,0
"cluster_7","Fearful",1,0,0,0,0,0
"cluster_7","Stubborn",1,0,0,0,0,0
"cluster_7","Influencer",1,0,0,0,0,0
"cluster_7","Careful",1,0,0,0,0,0
"cluster_7","Activist",1,0,0,0,0,0
"cluster_8","Early Adopter",5,0,0,0,0,0
"cluster_8","Uninterested",5,0,0,0,0,0
"cluster_8","Homo Economicus",5,0,0,0,0,0
"cluster_8","Fearful",5,0,0,0,0,0
"cluster_8","Stubborn",5,0,0,0,0,0
"cluster_8","Influencer",5,0,0,0,0,0
"cluster_8","Careful",5,0,0,0,0,0
"cluster_8","Activist",5,0,0,0,0,0
