"cluster","expert","vol_cluster","vol_expert","vol_common","pct_cluster_covered","pct_expert_covered","jaccard"
"cluster_1","Early.Adopter",0,6,0,0,0,0
"cluster_1","Uninterested",0,5,0,0,0,0
"cluster_1","Homo.Economicus",0,3,0,0,0,0
"cluster_1","Fearful",0,7,0,0,0,0
"cluster_1","Stubborn",0,5,0,0,0,0
"cluster_1","Influencer",0,5,0,0,0,0
"cluster_1","Careful",0,7,0,0,0,0
"cluster_2","Early.Adopter",9,6,6,66.6666666666667,100,66.6666666666667
"cluster_2","Uninterested",9,5,5,55.5555555555556,100,55.5555555555556
"cluster_2","Homo.Economicus",9,3,3,33.3333333333333,100,33.3333333333333
"cluster_2","Fearful",9,7,7,77.7777777777778,100,77.7777777777778
"cluster_2","Stubborn",9,5,5,55.5555555555556,100,55.5555555555556
"cluster_2","Influencer",9,5,5,55.5555555555556,100,55.5555555555556
"cluster_2","Careful",9,7,7,77.7777777777778,100,77.7777777777778
