"cluster","expert","vol_cluster","vol_expert","vol_common","pct_cluster_covered","pct_expert_covered","jaccard"
"cluster_1","Early.Adopter",0,4,0,0,0,0
"cluster_1","Uninterested",0,5,0,0,0,0
"cluster_1","Homo.Economicus",0,4,0,0,0,0
"cluster_1","Fearful",0,4,0,0,0,0
"cluster_1","Stubborn",0,2,0,0,0,0
"cluster_1","Influencer",0,4,0,0,0,0
"cluster_1","Careful",0,5,0,0,0,0
"cluster_1","Activist",0,3,0,0,0,0
"cluster_2","Early.Adopter",2,4,2,100,50,50
"cluster_2","Uninterested",2,5,1,50,20,16.6666666666667
"cluster_2","Homo.Economicus",2,4,0,0,0,0
"cluster_2","Fearful",2,4,0,0,0,0
"cluster_2","Stubborn",2,2,0,0,0,0
"cluster_2","Influencer",2,4,1,50,25,20
"cluster_2","Careful",2,5,0,0,0,0
"cluster_2","Activist",2,3,0,0,0,0
"cluster_3","Early.Adopter",1,4,1,100,25,25
"cluster_3","Uninterested",1,5,1,100,20,20
"cluster_3","Homo.Economicus",1,4,0,0,0,0
"cluster_3","Fearful",1,4,0,0,0,0
"cluster_3","Stubborn",1,2,0,0,0,0
"cluster_3","Influencer",1,4,0,0,0,0
"cluster_3","Careful",1,5,0,0,0,0
"cluster_3","Activist",1,3,0,0,0,0
